MACaCl_3,Pure,5.575,5.25,-11.196,-0.06,0,3.141,0,0,0,1,0,1,0,0,0,0,0,3,0,0,2.17,267,180.65,0.7,32.066,8.684,926.3,6.13,23.85,2.55,73,7,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
CsBaI_3,Pure,6.77,3.512,-8.274,0.269,0.002840794,4.039,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
CsBaBr_3,Pure,6.354,3.997,-10.037,0.278,2.06E-05,3.512,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
CsBaCl_3,Pure,6.04,4.668,-11.302,2.024,0,3.166,0,0,1,0,0,0,0,1,0,0,0,3,0,0,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
CsSrI_3,Pure,6.476,3.612,-8.241,0.038,0.001545188,3.896,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
CsSrBr_3,Pure,6.018,4.166,-10.122,-0.031,0,3.395,0,0,1,0,0,0,1,0,0,0,0,0,3,0,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
CsSrCl_3,Pure,5.734,4.94,-11.5,1.612,0,3.115,0,0,1,0,0,0,1,0,0,0,0,3,0,0,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
CsCaI_3,Pure,6.218,3.714,-8.041,0.034,0.001391032,4.079,0,0,1,0,0,1,0,0,0,0,0,0,0,3,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
CsCaBr_3,Pure,5.759,4.4,-9.998,-0.221,0,3.42,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
CsCaCl_3,Pure,5.451,5.367,-11.449,1.389,0,3.151,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1.74,944,301.54,1.87,132.905,45.49,375.7,2.092,67.74,0.79,55,6,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbBaI_3,Pure,6.758,3.232,-7.934,2.752,0.006390224,4.148,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbBaBr_3,Pure,6.319,3.724,-9.705,0.543,0.00065932,3.671,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
RbBaCl_3,Pure,6.023,4.336,-10.978,0.631,0,3.208,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.42,2078,1002,3.59,137.33,-52,502.9,8.01,140.2,0.89,56,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbSrI_3,Pure,6.436,3.333,-7.923,2.499,0.004046481,4.022,0,1,0,0,0,0,1,0,0,0,0,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbSrBr_3,Pure,5.996,3.879,-9.825,0.199,0.000132866,3.513,0,1,0,0,0,0,1,0,0,0,0,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
RbSrCl_3,Pure,5.709,4.605,-11.221,0.174,0,3.132,0,1,0,0,0,0,1,0,0,0,0,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.26,1655,1042,2.54,87.62,-168,549.5,8.2,136.9,0.95,38,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbCaI_3,Pure,6.189,3.441,-7.754,2.464,0.003405004,4.15,0,1,0,0,0,1,0,0,0,0,0,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbCaBr_3,Pure,5.721,4.082,-9.746,-0.036,1.46E-06,3.46,0,1,0,0,0,1,0,0,0,0,0,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
RbCaCl_3,Pure,5.429,4.949,-11.233,-0.112,0,3.15,0,1,0,0,0,1,0,0,0,0,0,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1,1757,1112,1.55,40.078,-156,589.8,8.53,154.67,1,20,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbGeI_3,Pure,5.968,0.581,-3.951,2.395,0.136699494,5.653,0,1,0,0,0,0,0,0,1,0,0,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbGeBr_3,Pure,5.572,0.676,-5.438,-0.13,0.14197358,5.533,0,1,0,0,0,0,0,0,1,0,0,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
RbGeCl_3,Pure,5.298,0.972,-6.518,-0.299,0.173977062,5.386,0,1,0,0,0,0,0,0,1,0,0,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,0.87,3107,1211.5,5.32,72.61,120,762.1,31.8,334.3,2.01,32,4,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbSnI_3,Pure,6.248,0.407,-4.499,2.286,0.068034686,5.56,0,1,0,0,0,0,0,0,0,1,0,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbSnBr_3,Pure,5.854,0.567,-5.983,-0.056,0.106345277,5.438,0,1,0,0,0,0,0,0,0,1,0,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
RbSnCl_3,Pure,5.585,0.92,-7.039,-0.101,0.162195255,5.331,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.15,2876,505.12,7.31,118.71,121,708.6,7.2,290.37,1.96,50,5,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
RbPbI_3,Pure,6.375,1.459,-4.8,2.516,0.221188325,5.472,0,1,0,0,0,0,0,0,0,0,1,0,0,3,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,2.2,457.5,386.7,4.93,126.904,295.3,1008.4,7.76,20.9,2.66,53,5
RbPbBr_3,Pure,5.975,1.753,-6.321,0.057,0.157702962,5.245,0,1,0,0,0,0,0,0,0,0,1,0,3,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.96,331.85,265.95,3.12,79.904,324.6,1139.9,5.286,14.725,2.96,35,4
RbPbCl_3,Pure,5.703,2.182,-7.409,0,0.092729738,4.987,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1.61,961,312.63,1.532,85.468,46.89,403,2.34,69.2,0.82,37,5,1.19,2023,600.65,11.35,207.2,110,715.5,4.77,177.9,2.33,82,6,1.81,239.18,172.17,3.214,35.453,348.8,1251.1,3.21,10.2,3.16,17,3
